d,sales,date,wm_yr_wk,weekday,wday,month,year,snap_CA,snap_TX,snap_WI,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28
d_1164,48790,2014-04-06,11410,Sunday,2,4,2014,1,1,1,43156.0,44171.0,50090.0,37990.57142857143,35766.71428571428,35966.03571428572
d_1165,36594,2014-04-07,11410,Monday,3,4,2014,1,1,0,30672.0,31843.0,37506.0,38836.57142857143,36106.07142857143,35933.46428571428
d_1166,35248,2014-04-08,11410,Tuesday,4,4,2014,1,0,1,33708.0,28466.0,34567.0,39056.57142857143,36590.5,35957.78571428572
d_1167,35209,2014-04-09,11410,Wednesday,5,4,2014,1,1,1,33699.0,27014.0,34942.0,39272.28571428572,37175.857142857145,35967.32142857143
d_1168,33038,2014-04-10,11410,Thursday,6,4,2014,1,0,0,36604.0,30210.0,33084.0,38762.857142857145,37377.857142857145,35965.67857142857
d_1169,38439,2014-04-11,11410,Friday,7,4,2014,0,1,1,35685.0,32918.0,36946.0,39156.28571428572,37772.21428571428,36019.0
d_1170,46155,2014-04-12,11411,Saturday,1,4,2014,0,1,1,46776.0,41193.0,44708.0,39067.57142857143,38126.642857142855,36070.67857142857
d_1171,46083,2014-04-13,11411,Sunday,2,4,2014,0,1,0,48790.0,43156.0,45376.0,38680.857142857145,38335.71428571428,36095.92857142857
d_1172,35751,2014-04-14,11411,Monday,3,4,2014,0,0,1,36594.0,30672.0,32084.0,38560.42857142857,38698.5,36226.892857142855
d_1173,36396,2014-04-15,11411,Tuesday,4,4,2014,0,1,1,35248.0,33708.0,30095.0,38724.42857142857,38890.5,36451.92857142857
d_1174,34228,2014-04-16,11411,Wednesday,5,4,2014,0,0,0,35209.0,33699.0,29384.0,38584.28571428572,38928.28571428572,36624.92857142857
d_1175,33193,2014-04-17,11411,Thursday,6,4,2014,0,0,0,33038.0,36604.0,28809.0,38606.42857142857,38684.642857142855,36781.5
d_1176,38905,2014-04-18,11411,Friday,7,4,2014,0,0,0,38439.0,35685.0,33202.0,38673.0,38914.642857142855,36985.17857142857
d_1177,47819,2014-04-19,11412,Saturday,1,4,2014,0,0,0,46155.0,46776.0,41441.0,38910.71428571428,38989.142857142855,37212.96428571428
d_1178,38934,2014-04-20,11412,Sunday,2,4,2014,0,0,0,46083.0,48790.0,44171.0,37889.42857142857,38285.142857142855,37025.92857142857
d_1179,31626,2014-04-21,11412,Monday,3,4,2014,0,0,0,35751.0,36594.0,31843.0,37300.142857142855,37930.28571428572,37018.17857142857
d_1180,30678,2014-04-22,11412,Tuesday,4,4,2014,0,0,0,36396.0,35248.0,28466.0,36483.28571428572,37603.857142857145,37097.17857142857
d_1181,30437,2014-04-23,11412,Wednesday,5,4,2014,0,0,0,34228.0,35209.0,27014.0,35941.71428571428,37263.0,37219.42857142857
d_1182,30792,2014-04-24,11412,Thursday,6,4,2014,0,0,0,33193.0,33038.0,30210.0,35598.71428571428,37102.57142857143,37240.21428571428
d_1183,33427,2014-04-25,11412,Friday,7,4,2014,0,0,0,38905.0,38439.0,32918.0,34816.142857142855,36744.57142857143,37258.392857142855
d_1184,42377,2014-04-26,11413,Saturday,1,4,2014,0,0,0,47819.0,46155.0,41193.0,34038.71428571428,36474.71428571428,37300.67857142857
d_1185,43440,2014-04-27,11413,Sunday,2,4,2014,0,0,0,38934.0,46083.0,43156.0,34682.42857142857,36285.92857142857,37310.82142857143
d_1186,31508,2014-04-28,11413,Monday,3,4,2014,0,0,0,31626.0,35751.0,30672.0,34665.57142857143,35982.857142857145,37340.67857142857
d_1187,29865,2014-04-29,11413,Tuesday,4,4,2014,0,0,0,30678.0,36396.0,33708.0,34549.42857142857,35516.357142857145,37203.42857142857
d_1188,28883,2014-04-30,11413,Wednesday,5,4,2014,0,0,0,30437.0,34228.0,33699.0,34327.42857142857,35134.57142857143,37031.42857142857
d_1189,33859,2014-05-01,11413,Thursday,6,5,2014,1,1,0,30792.0,33193.0,36604.0,34765.57142857143,35182.142857142855,36933.392857142855
d_1190,38951,2014-05-02,11413,Friday,7,5,2014,1,0,1,33427.0,38905.0,35685.0,35554.71428571428,35185.42857142857,37050.03571428572
d_1191,46542,2014-05-03,11414,Saturday,1,5,2014,1,1,1,42377.0,47819.0,46776.0,36149.71428571428,35094.21428571428,37041.67857142857
d_1192,45139,2014-05-04,11414,Sunday,2,5,2014,1,0,0,43440.0,38934.0,48790.0,36392.42857142857,35537.42857142857,36911.28571428572
d_1193,35820,2014-05-05,11414,Monday,3,5,2014,1,1,1,31508.0,31626.0,36594.0,37008.42857142857,35837.0,36883.642857142855
d_1194,33611,2014-05-06,11414,Tuesday,4,5,2014,1,1,1,29865.0,30678.0,35248.0,37543.57142857143,36046.5,36825.17857142857
d_1195,32146,2014-05-07,11414,Wednesday,5,5,2014,1,1,0,28883.0,30437.0,35209.0,38009.71428571428,36168.57142857143,36715.78571428572
d_1196,31819,2014-05-08,11414,Thursday,6,5,2014,1,0,1,33859.0,30792.0,33038.0,37718.28571428572,36241.92857142857,36672.25
d_1197,36363,2014-05-09,11414,Friday,7,5,2014,1,1,1,38951.0,33427.0,38439.0,37348.57142857143,36451.642857142855,36598.107142857145
d_1198,42843,2014-05-10,11415,Saturday,1,5,2014,1,0,0,46542.0,42377.0,46155.0,36820.142857142855,36484.92857142857,36479.82142857143
d_1199,38180,2014-05-11,11415,Sunday,2,5,2014,0,1,1,45139.0,43440.0,46083.0,35826.0,36109.21428571428,36197.57142857143
d_1200,37922,2014-05-12,11415,Monday,3,5,2014,0,1,1,35820.0,31508.0,35751.0,36126.28571428572,36567.357142857145,36275.107142857145
d_1201,33844,2014-05-13,11415,Tuesday,4,5,2014,0,1,0,33611.0,29865.0,36396.0,36159.57142857143,36851.57142857143,36183.96428571428
d_1202,32817,2014-05-14,11415,Wednesday,5,5,2014,0,0,1,32146.0,28883.0,34228.0,36255.42857142857,37132.57142857143,36133.57142857143
d_1203,33522,2014-05-15,11415,Thursday,6,5,2014,0,1,1,31819.0,33859.0,33193.0,36498.71428571428,37108.5,36145.32142857143
d_1204,34589,2014-05-16,11415,Friday,7,5,2014,0,0,0,36363.0,38951.0,38905.0,36245.28571428572,36796.92857142857,35991.17857142857
d_1205,40019,2014-05-17,11416,Saturday,1,5,2014,0,0,0,42843.0,46542.0,47819.0,35841.857142857145,36331.0,35712.607142857145
d_1206,43020,2014-05-18,11416,Sunday,2,5,2014,0,0,0,38180.0,45139.0,38934.0,36533.28571428572,36179.642857142855,35858.53571428572
d_1207,32314,2014-05-19,11416,Monday,3,5,2014,0,0,0,37922.0,35820.0,31626.0,35732.142857142855,35929.21428571428,35883.107142857145
d_1208,29926,2014-05-20,11416,Tuesday,4,5,2014,0,0,0,33844.0,33611.0,30678.0,35172.42857142857,35666.0,35856.25
d_1209,29083,2014-05-21,11416,Wednesday,5,5,2014,0,0,0,32817.0,32146.0,30437.0,34639.0,35447.21428571428,35807.892857142855
d_1210,30386,2014-05-22,11416,Thursday,6,5,2014,0,0,0,33522.0,31819.0,30792.0,34191.0,35344.857142857145,35793.392857142855
d_1211,33425,2014-05-23,11416,Friday,7,5,2014,0,0,0,34589.0,36363.0,33427.0,34024.71428571428,35135.0,35793.32142857143
d_1212,38386,2014-05-24,11417,Saturday,1,5,2014,0,0,0,40019.0,42843.0,42377.0,33791.42857142857,34816.642857142855,35650.78571428572
d_1213,35965,2014-05-25,11417,Sunday,2,5,2014,0,0,0,43020.0,38180.0,43440.0,32783.57142857143,34658.42857142857,35383.82142857143
d_1214,33459,2014-05-26,11417,Monday,3,5,2014,0,0,0,32314.0,37922.0,31508.0,32947.142857142855,34339.642857142855,35453.5
d_1215,28912,2014-05-27,11417,Tuesday,4,5,2014,0,0,0,29926.0,33844.0,29865.0,32802.28571428572,33987.357142857145,35419.46428571428
d_1216,28109,2014-05-28,11417,Wednesday,5,5,2014,0,0,0,29083.0,32817.0,28883.0,32663.14285714286,33651.07142857143,35391.82142857143
d_1217,27689,2014-05-29,11417,Thursday,6,5,2014,0,0,0,30386.0,33522.0,33859.0,32277.85714285714,33234.42857142857,35171.46428571428
d_1218,33740,2014-05-30,11417,Friday,7,5,2014,0,0,0,33425.0,34589.0,38951.0,32322.85714285714,33173.78571428572,34985.357142857145
d_1219,40692,2014-05-31,11418,Saturday,1,5,2014,0,0,0,38386.0,40019.0,46542.0,32652.285714285714,33221.857142857145,34776.42857142857
d_1220,44602,2014-06-01,11418,Sunday,2,6,2014,1,1,0,35965.0,43020.0,45139.0,33886.142857142855,33334.857142857145,34757.25
d_1221,37312,2014-06-02,11418,Monday,3,6,2014,1,0,1,33459.0,32314.0,35820.0,34436.57142857143,33691.857142857145,34810.53571428572
d_1222,38357,2014-06-03,11418,Tuesday,4,6,2014,1,1,1,28912.0,29926.0,33611.0,35785.857142857145,34294.07142857143,34980.03571428572
d_1223,32899,2014-06-04,11418,Wednesday,5,6,2014,1,0,0,28109.0,29083.0,32146.0,36470.142857142855,34566.642857142855,35006.92857142857
d_1224,35655,2014-06-05,11418,Thursday,6,6,2014,1,1,1,27689.0,30386.0,31819.0,37608.142857142855,34943.0,35143.92857142857
d_1225,37457,2014-06-06,11418,Friday,7,6,2014,1,1,1,33740.0,33425.0,36363.0,38139.142857142855,35231.0,35183.0
d_1226,44347,2014-06-07,11419,Saturday,1,6,2014,1,1,0,40692.0,38386.0,42843.0,38661.28571428572,35656.78571428572,35236.71428571428
d_1227,45279,2014-06-08,11419,Sunday,2,6,2014,1,0,1,44602.0,35965.0,38180.0,38758.0,36322.07142857143,35490.25
d_1228,38256,2014-06-09,11419,Monday,3,6,2014,1,1,1,37312.0,33459.0,37922.0,38892.857142857145,36664.71428571428,35502.17857142857
d_1229,33658,2014-06-10,11419,Tuesday,4,6,2014,1,0,0,38357.0,28912.0,33844.0,38221.57142857143,37003.71428571428,35495.53571428572
d_1230,34644,2014-06-11,11419,Wednesday,5,6,2014,0,1,1,32899.0,28109.0,32817.0,38470.857142857145,37470.5,35560.78571428572
d_1231,35077,2014-06-12,11419,Thursday,6,6,2014,0,1,1,35655.0,27689.0,33522.0,38388.28571428572,37998.21428571428,35616.32142857143
d_1232,38356,2014-06-13,11419,Friday,7,6,2014,0,1,0,37457.0,33740.0,34589.0,38516.71428571428,38327.92857142857,35750.857142857145
d_1233,44984,2014-06-14,11420,Saturday,1,6,2014,0,0,1,44347.0,40692.0,40019.0,38607.71428571428,38634.5,35928.17857142857
d_1234,42494,2014-06-15,11420,Sunday,2,6,2014,0,1,1,45279.0,44602.0,43020.0,38209.857142857145,38483.92857142857,35909.392857142855
d_1235,35203,2014-06-16,11420,Monday,3,6,2014,0,0,0,38256.0,37312.0,32314.0,37773.71428571428,38333.28571428572,36012.57142857143
d_1236,33542,2014-06-17,11420,Tuesday,4,6,2014,0,0,0,33658.0,38357.0,29926.0,37757.142857142855,37989.357142857145,36141.71428571428
d_1237,32269,2014-06-18,11420,Wednesday,5,6,2014,0,0,0,34644.0,32899.0,29083.0,37417.857142857145,37944.357142857145,36255.5
d_1238,33120,2014-06-19,11420,Thursday,6,6,2014,0,0,0,35077.0,35655.0,30386.0,37138.28571428572,37763.28571428572,36353.142857142855
d_1239,37996,2014-06-20,11420,Friday,7,6,2014,0,0,0,38356.0,37457.0,33425.0,37086.857142857145,37801.78571428572,36516.392857142855
d_1240,42420,2014-06-21,11421,Saturday,1,6,2014,0,0,0,44984.0,44347.0,38386.0,36720.57142857143,37664.142857142855,36660.46428571428
d_1241,42460,2014-06-22,11421,Sunday,2,6,2014,0,0,0,42494.0,45279.0,35965.0,36715.71428571428,37462.78571428572,36892.42857142857
d_1242,33158,2014-06-23,11421,Monday,3,6,2014,0,0,0,35203.0,38256.0,33459.0,36423.57142857143,37098.642857142855,36881.67857142857
d_1243,30641,2014-06-24,11421,Tuesday,4,6,2014,0,0,0,33542.0,33658.0,28912.0,36009.142857142855,36883.142857142855,36943.42857142857
d_1244,28821,2014-06-25,11421,Wednesday,5,6,2014,0,0,0,32269.0,34644.0,28109.0,35516.57142857143,36467.21428571428,36968.857142857145
d_1245,29356,2014-06-26,11421,Thursday,6,6,2014,0,0,0,33120.0,35077.0,27689.0,34978.857142857145,36058.57142857143,37028.392857142855
d_1246,34078,2014-06-27,11421,Friday,7,6,2014,0,0,0,37996.0,38356.0,33740.0,34419.142857142855,35753.0,37040.46428571428
d_1247,39930,2014-06-28,11422,Saturday,1,6,2014,0,0,0,42420.0,44984.0,40692.0,34063.42857142857,35392.0,37013.25
d_1248,40211,2014-06-29,11422,Sunday,2,6,2014,0,0,0,42460.0,42494.0,44602.0,33742.142857142855,35228.92857142857,36856.42857142857
d_1249,33449,2014-06-30,11422,Monday,3,6,2014,0,0,0,33158.0,35203.0,37312.0,33783.71428571428,35103.642857142855,36718.46428571428
d_1250,37739,2014-07-01,11422,Tuesday,4,7,2014,1,1,0,30641.0,33542.0,38357.0,34797.71428571428,35403.42857142857,36696.392857142855
d_1251,37869,2014-07-02,11422,Wednesday,5,7,2014,1,0,1,28821.0,32269.0,32899.0,36090.28571428572,35803.42857142857,36873.892857142855
d_1252,47028,2014-07-03,11422,Thursday,6,7,2014,1,1,1,29356.0,33120.0,35655.0,38614.857142857145,36796.857142857145,37280.07142857143
d_1253,38593,2014-07-04,11422,Friday,7,7,2014,1,0,0,34078.0,37996.0,37457.0,39259.857142857145,36839.5,37320.642857142855
d_1254,40782,2014-07-05,11423,Saturday,1,7,2014,1,1,1,39930.0,42420.0,44347.0,39381.57142857143,36722.5,37193.32142857143
d_1255,45490,2014-07-06,11423,Sunday,2,7,2014,1,1,1,40211.0,42460.0,45279.0,40135.71428571428,36938.92857142857,37200.857142857145
d_1256,37635,2014-07-07,11423,Monday,3,7,2014,1,1,0,33449.0,33158.0,38256.0,40733.71428571428,37258.71428571428,37178.67857142857
d_1257,36448,2014-07-08,11423,Tuesday,4,7,2014,1,0,1,37739.0,30641.0,33658.0,40549.28571428572,37673.5,37278.32142857143
d_1258,37214,2014-07-09,11423,Wednesday,5,7,2014,1,1,1,37869.0,28821.0,34644.0,40455.71428571428,38273.0,37370.107142857145
d_1259,35179,2014-07-10,11423,Thursday,6,7,2014,1,0,0,47028.0,29356.0,35077.0,38763.0,38688.92857142857,37373.75
d_1260,40253,2014-07-11,11423,Friday,7,7,2014,0,1,1,38593.0,34078.0,38356.0,39000.142857142855,39130.0,37441.5
d_1261,47696,2014-07-12,11424,Saturday,1,7,2014,0,1,1,40782.0,39930.0,44984.0,39987.857142857145,39684.71428571428,37538.357142857145
d_1262,43675,2014-07-13,11424,Sunday,2,7,2014,0,1,0,45490.0,40211.0,42494.0,39728.57142857143,39932.142857142855,37580.53571428572
d_1263,36281,2014-07-14,11424,Monday,3,7,2014,0,0,1,37635.0,33449.0,35203.0,39535.142857142855,40134.42857142857,37619.03571428572
d_1264,35815,2014-07-15,11424,Tuesday,4,7,2014,0,1,1,36448.0,37739.0,33542.0,39444.71428571428,39997.0,37700.21428571428
d_1265,33011,2014-07-16,11424,Wednesday,5,7,2014,0,0,0,37214.0,37869.0,32269.0,38844.28571428572,39650.0,37726.71428571428
d_1266,32430,2014-07-17,11424,Thursday,6,7,2014,0,0,0,35179.0,47028.0,33120.0,38451.57142857143,38607.28571428572,37702.07142857143
d_1267,36449,2014-07-18,11424,Friday,7,7,2014,0,0,0,40253.0,38593.0,37996.0,37908.142857142855,38454.142857142855,37646.82142857143
d_1268,42480,2014-07-19,11425,Saturday,1,7,2014,0,0,0,47696.0,40782.0,42420.0,37163.0,38575.42857142857,37648.96428571428
d_1269,42689,2014-07-20,11425,Sunday,2,7,2014,0,0,0,43675.0,45490.0,42460.0,37022.142857142855,38375.357142857145,37657.142857142855
d_1270,33451,2014-07-21,11425,Monday,3,7,2014,0,0,0,36281.0,37635.0,33158.0,36617.857142857145,38076.5,37667.607142857145
d_1271,31512,2014-07-22,11425,Tuesday,4,7,2014,0,0,0,35815.0,36448.0,30641.0,36003.142857142855,37723.92857142857,37698.71428571428
d_1272,30939,2014-07-23,11425,Wednesday,5,7,2014,0,0,0,33011.0,37214.0,28821.0,35707.142857142855,37275.71428571428,37774.357142857145
d_1273,30525,2014-07-24,11425,Thursday,6,7,2014,0,0,0,32430.0,35179.0,29356.0,35435.0,36943.28571428572,37816.107142857145
d_1274,33848,2014-07-25,11425,Friday,7,7,2014,0,0,0,36449.0,40253.0,34078.0,35063.42857142857,36485.78571428572,37807.892857142855
d_1275,39008,2014-07-26,11426,Saturday,1,7,2014,0,0,0,42480.0,47696.0,39930.0,34567.42857142857,35865.21428571428,37774.96428571428
d_1276,42214,2014-07-27,11426,Sunday,2,7,2014,0,0,0,42689.0,43675.0,40211.0,34499.57142857143,35760.857142857145,37846.5
d_1277,32632,2014-07-28,11426,Monday,3,7,2014,0,0,0,33451.0,36281.0,33449.0,34382.57142857143,35500.21428571428,37817.32142857143
d_1278,30705,2014-07-29,11426,Tuesday,4,7,2014,0,0,0,31512.0,35815.0,37739.0,34267.28571428572,35135.21428571428,37566.107142857145
d_1279,30334,2014-07-30,11426,Wednesday,5,7,2014,0,0,0,30939.0,33011.0,37869.0,34180.857142857145,34944.0,37297.0
d_1280,31840,2014-07-31,11426,Thursday,6,7,2014,0,0,0,30525.0,32430.0,47028.0,34368.71428571428,34901.857142857145,36754.57142857143
d_1281,43129,2014-08-01,11426,Friday,7,8,2014,1,1,0,33848.0,36449.0,38593.0,35694.57142857143,35379.0,36916.57142857143
d_1282,47011,2014-08-02,11427,Saturday,1,8,2014,1,0,1,39008.0,42480.0,40782.0,36837.857142857145,35702.642857142855,37139.03571428572
d_1283,47572,2014-08-03,11427,Sunday,2,8,2014,1,1,1,42214.0,42689.0,45490.0,37603.28571428572,36051.42857142857,37213.392857142855
d_1284,35799,2014-08-04,11427,Monday,3,8,2014,1,0,0,32632.0,33451.0,37635.0,38055.71428571428,36219.142857142855,37147.82142857143
d_1285,36238,2014-08-05,11427,Tuesday,4,8,2014,1,1,1,30705.0,31512.0,36448.0,38846.142857142855,36556.71428571428,37140.32142857143
d_1286,34547,2014-08-06,11427,Wednesday,5,8,2014,1,1,1,30334.0,30939.0,37214.0,39448.0,36814.42857142857,37045.07142857143
d_1287,34577,2014-08-07,11427,Thursday,6,8,2014,1,1,0,31840.0,30525.0,35179.0,39839.0,37103.857142857145,37023.57142857143
d_1288,38980,2014-08-08,11427,Friday,7,8,2014,1,0,1,43129.0,33848.0,40253.0,39246.28571428572,37470.42857142857,36978.107142857145
d_1289,45258,2014-08-09,11428,Saturday,1,8,2014,1,1,1,47011.0,39008.0,47696.0,38995.857142857145,37916.857142857145,36891.03571428572
d_1290,43249,2014-08-10,11428,Sunday,2,8,2014,1,0,0,47572.0,42214.0,43675.0,38378.28571428572,37990.78571428572,36875.82142857143
d_1291,36122,2014-08-11,11428,Monday,3,8,2014,0,1,1,35799.0,32632.0,36281.0,38424.42857142857,38240.07142857143,36870.142857142855
d_1292,36672,2014-08-12,11428,Tuesday,4,8,2014,0,1,1,36238.0,30705.0,35815.0,38486.42857142857,38666.28571428572,36900.75
d_1293,34419,2014-08-13,11428,Wednesday,5,8,2014,0,1,0,34547.0,30334.0,33011.0,38468.142857142855,38958.07142857143,36951.03571428572
d_1294,34536,2014-08-14,11428,Thursday,6,8,2014,0,0,1,34577.0,31840.0,32430.0,38462.28571428572,39150.642857142855,37026.25
d_1295,38258,2014-08-15,11428,Friday,7,8,2014,0,1,1,38980.0,43129.0,36449.0,38359.142857142855,38802.71428571428,37090.857142857145
d_1296,44555,2014-08-16,11429,Saturday,1,8,2014,0,0,0,45258.0,47011.0,42480.0,38258.71428571428,38627.28571428572,37164.96428571428
d_1297,46673,2014-08-17,11429,Sunday,2,8,2014,0,0,0,43249.0,47572.0,42689.0,38747.857142857145,38563.07142857143,37307.25
d_1298,35379,2014-08-18,11429,Monday,3,8,2014,0,0,0,36122.0,35799.0,33451.0,38641.71428571428,38533.07142857143,37376.107142857145
d_1299,31959,2014-08-19,11429,Tuesday,4,8,2014,0,0,0,36672.0,36238.0,31512.0,37968.42857142857,38227.42857142857,37392.07142857143
d_1300,31847,2014-08-20,11429,Wednesday,5,8,2014,0,0,0,34419.0,34547.0,30939.0,37601.0,38034.57142857143,37424.5
d_1301,32399,2014-08-21,11429,Thursday,6,8,2014,0,0,0,34536.0,34577.0,30525.0,37295.71428571428,37879.0,37491.42857142857
d_1302,37116,2014-08-22,11429,Friday,7,8,2014,0,0,0,38258.0,38980.0,33848.0,37132.57142857143,37745.857142857145,37608.142857142855
d_1303,44673,2014-08-23,11430,Saturday,1,8,2014,0,0,0,44555.0,45258.0,39008.0,37149.42857142857,37704.07142857143,37810.46428571428
d_1304,47443,2014-08-24,11430,Sunday,2,8,2014,0,0,0,46673.0,43249.0,42214.0,37259.42857142857,38003.642857142855,37997.21428571428
d_1305,34667,2014-08-25,11430,Monday,3,8,2014,0,0,0,35379.0,36122.0,32632.0,37157.71428571428,37899.71428571428,38069.892857142855
d_1306,31402,2014-08-26,11430,Tuesday,4,8,2014,0,0,0,31959.0,36672.0,30705.0,37078.142857142855,37523.28571428572,38094.78571428572
d_1307,29506,2014-08-27,11430,Wednesday,5,8,2014,0,0,0,31847.0,34419.0,30334.0,36743.71428571428,37172.357142857145,38065.21428571428
d_1308,29976,2014-08-28,11430,Thursday,6,8,2014,0,0,0,32399.0,34536.0,31840.0,36397.57142857143,36846.642857142855,37998.642857142855
d_1309,37693,2014-08-29,11430,Friday,7,8,2014,0,0,0,37116.0,38258.0,43129.0,36480.0,36806.28571428572,37804.5
d_1310,43237,2014-08-30,11431,Saturday,1,8,2014,0,0,0,44673.0,44555.0,47011.0,36274.857142857145,36712.142857142855,37669.71428571428
d_1311,39210,2014-08-31,11431,Sunday,2,8,2014,0,0,0,47443.0,46673.0,47572.0,35098.71428571428,36179.07142857143,37371.07142857143
d_1312,43256,2014-09-01,11431,Monday,3,9,2014,1,1,0,34667.0,35379.0,35799.0,36325.71428571428,36741.71428571428,37637.392857142855
d_1313,34299,2014-09-02,11431,Tuesday,4,9,2014,1,0,1,31402.0,31959.0,36238.0,36739.57142857143,36908.857142857145,37568.142857142855
d_1314,37397,2014-09-03,11431,Wednesday,5,9,2014,1,1,1,29506.0,31847.0,34547.0,37866.857142857145,37305.28571428572,37669.92857142857
d_1315,31483,2014-09-04,11431,Thursday,6,9,2014,1,0,0,29976.0,32399.0,34577.0,38082.142857142855,37239.857142857145,37559.42857142857
d_1316,35966,2014-09-05,11431,Friday,7,9,2014,1,1,1,37693.0,37116.0,38980.0,37835.42857142857,37157.71428571428,37451.78571428572
d_1317,46017,2014-09-06,11432,Saturday,1,9,2014,1,1,1,43237.0,44673.0,45258.0,38232.57142857143,37253.71428571428,37478.892857142855
d_1318,45953,2014-09-07,11432,Sunday,2,9,2014,1,1,0,39210.0,47443.0,43249.0,39195.857142857145,37147.28571428572,37575.46428571428
d_1319,35580,2014-09-08,11432,Monday,3,9,2014,1,0,1,43256.0,34667.0,36122.0,38099.28571428572,37212.5,37556.107142857145
d_1320,34167,2014-09-09,11432,Tuesday,4,9,2014,1,1,1,34299.0,31402.0,36672.0,38080.42857142857,37410.0,37466.642857142855
d_1321,31792,2014-09-10,11432,Wednesday,5,9,2014,1,0,0,37397.0,29506.0,34419.0,37279.71428571428,37573.28571428572,37372.82142857143
d_1322,34480,2014-09-11,11432,Thursday,6,9,2014,0,1,1,31483.0,29976.0,34536.0,37707.857142857145,37895.0,37370.82142857143
d_1323,38359,2014-09-12,11432,Friday,7,9,2014,0,1,1,35966.0,37693.0,38258.0,38049.71428571428,37942.57142857143,37374.42857142857
d_1324,47579,2014-09-13,11433,Saturday,1,9,2014,0,1,0,46017.0,43237.0,44555.0,38272.857142857145,38252.71428571428,37482.42857142857
d_1325,45747,2014-09-14,11433,Sunday,2,9,2014,0,0,1,45953.0,39210.0,46673.0,38243.42857142857,38719.642857142855,37449.357142857145
d_1326,36559,2014-09-15,11433,Monday,3,9,2014,0,1,1,35580.0,43256.0,35379.0,38383.28571428572,38241.28571428572,37491.5
